workflow,image_num,quality,model,file_size_kb,response_time_s,word_count,char_count,phrase_accuracy,extracted_text,error
EXCEL,1,25,claude-3.5-sonnet,208.66,16.34,129,701,0.0,"Month     Sales    Fees     Shipping   Marketing   Net Profit

January   $ 129.05  $(16.73)  $(31.99)              $ 80.33
February  $ 111.20  $(13.03)  $(19.54)              $ 78.63
March     $ 98.85   $(12.46)  $(11.76)  $(19.30)    $ 55.33
April     $ 165.76  $(19.90)  $(41.52)  $(41.11)    $ 63.23
May       $ 238.42  $(28.32)  $(36.37)  $(37.42)    $ 136.31
June      $ 186.42  $(22.62)  $(62.19)  $(20.89)    $ 80.72
July      $ 167.22  $(21.37)  $(40.16)  $(3.34)     $ 102.35
August    $ 160.46  $(19.84)  $(32.38)  $(13.36)    $ 94.88
September $ 88.58   $(10.43)  $(16.20)  $(3.28)     $ 58.67
October   $ 376.35  $(42.49)  $(77.99)  $(6.65)     $ 249.22
December  $ 590.81  $(68.12)  $(96.70)  $(11.37)    $ 414.62
November  $ 262.94  $(31.40)  $(59.67)  $(3.79)     $ 168.08

Summary                                             $ 1,582.37
Expenses                                            $ 736.27
Profit                                             $ 846.10

[Sheet tabs at bottom]
Summary Business Expenses January February March April May June July August September October November December",
EXCEL,1,25,gpt-4o-mini,208.66,12.14,150,570,0.0,"```
Month        Sales       Fees         Shipping    Marketing    Net Profit
January      $ 129.05    $ (16.73)    $ (19.94)   $ 0.00       $ 80.38
February     $ 111.20    $ (13.00)    $ (15.94)   $ 0.00       $ 78.36
March        $ 98.85     $ (8.51)     $ (5.52)    $ 0.00       $ 84.82
April        $ 129.88    $ (20.84)    $ (25.09)   $ 0.00       $ 83.95
May          $ 238.42    $ (26.77)    $ (23.34)   $ 0.00       $ 188.31
June         $ 126.96    $ (9.82)     $ (11.12)   $ 0.00       $ 106.02
July         $ 167.22    $ (21.37)    $ (4.16)    $ (3.34)     $ 102.35
August       $ 160.46    $ (19.62)    $ (32.38)   $ (13.36)    $ 94.88
September    $ 88.58     $ (9.38)     $ (5.67)    $ 0.00       $ 58.67
October      $ 76.36     $ (8.49)     $ (3.42)    $ 0.00       $ 64.45
November     $ 262.94    $ (28.77)    $ (7.31)    $ 0.00       $ 226.86
December     $ 590.81    $ (68.12)    $ (16.74)   $ 0.00       $ 414.62
Summary      $ 1,582.37
Expenses     $ 736.27
Profit       $ 846.10
```",
EXCEL,1,5,gemini-2.5-flash,94.1,5.48,318,1325,100.0,"AutoSave
Etsy_Statements_2024.xlsx Non-Public - Last Modified: March 21 v
Comments Share
File Home Insert Draw Page Layout Formulas Data Review View Automate Help ChemOffice21 Analytic Solver
X Cut
Copy
Paste
Format Painter
Clipboard
F23
Calibri
Wrap Text
11 A A
BI U
Merge & Center
Font
Alignment
A
B
C
D
E
F
1 Month Sales Fees Shipping Marketing Net Profit
2 January $ 129.05 $ (16.73) $ (31.99)
3 February $ 111.20 $ (13.03) $ (19.54)
4 March $ 98.85 $ (12.46) $ (11.76) $ (19.30) $
5 April $ 165.76 $ (19.90) $ (41.52) $ (41.11) $
6 May $ 238.42 $ (28.32) $ (36.37) $ (37.42) $
7 June $ 185.42 $ (22.62) $ (62.19) $ (20.89) $
8 July $ 167.22 $ (21.37) $ (40.16) $ (3.34) $
9 August $ 160.46 $ (19.84) $ (32.38) $ (13.36) $
10 September $ 88.58 $ (10.43) $ (16.20) $ (3.28) $
11 October $ 376.38 $ (42.49) $ (77.99) $ (6.68) $
12 November $ 262.94 $ (31.40) $ (59.67) $ (3.79) $
13 December $ 590.81 $ (68.12) $ (96.70) $ (11.37) $
14 Summary
15 Expenses
16 Profit
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
Search
Accounting
60% - Accent6 Accent1 Accent2
Conditional Format as
Formatting Table▾
G
H
Accent3
Comma
Style
$
Cells
AutoSum
B
Fill▾
Clear▾
Sort & Find & Sensitivity Add-ins Copilot
Filter▾ Select▾
Editing
$ 80.33
$ 78.63
55.33
63.23
136.31
80.72
102.35
94.88
58.67
249.22
168.08
414.62
$ 1,582.37
$ 736.27
$ 846.10
Accent4 Accent5
Currency
J
K
L
M
N
Insert Delete Format
O
P
Q
R
S
Show
ToolPak
Sensitivity add-ins Commands Group Risk Solver
T
U
V
W
Risk
Solver
Ready Accessibility: Good to go
Summary
Business Expenses January February March April May June July
August September October November December
+
+ 160%",
EXCEL,1,5,claude-3.5-sonnet,94.1,22.47,134,587,0.0,"Month      Sales      Fees      Shipping      Marketing      Net Profit
January    $ 129.05   $(16.73)   $   (31.99)   $         $   80.33
February   $ 111.20   $(13.03)   $   (19.54)   $         $   78.63
March      $  98.85   $(12.46)   $   (11.76)   $   (19.30) $   55.33
April      $ 165.76   $(19.90)   $   (41.52)   $   (41.11) $   63.23
May        $ 238.42   $(28.32)   $   (36.37)   $   (37.42) $  136.31
June       $ 186.42   $(22.62)   $   (62.19)   $   (20.89) $   80.72
July       $ 167.22   $(21.37)   $   (40.16)   $    (3.34) $  102.35
August     $ 160.46   $(19.84)   $   (32.38)   $   (13.36) $   94.88
September  $  88.58   $(10.43)   $   (16.20)   $    (3.28) $   58.67
October    $ 376.38   $(42.49)   $   (77.99)   $    (6.68) $  249.22
November   $ 262.94   $(31.40)   $   (59.67)   $    (3.79) $  168.08
December   $ 590.81   $(68.12)   $   (96.70)   $   (11.37) $  414.62

Summary                                                  $  1,582.37
Expenses                                                $    736.27
Profit                                                  $    846.10",
EXCEL,1,5,gpt-4o-mini,94.1,9.02,125,544,0.0,"```
Month       Sales        Fees        Shipping   Marketing   Net Profit
January     $ 129.05     $(16.73)    $(3.80)    $ 80.3      $  89.22
February    $ 11.01      $(13.03)    $(19.94)   $ -         $(21.96)
March       $ 98.86      $ (5.21)    $(41.13)   $ -         $ 52.52
April       $ 59.94      $ -         $(26.23)   $ -         $ 33.71
May         $ 238.46     $ (1.98)    $(47.57)   $ -         $ 188.91
June        $ 167.24     $(21.37)    $(40.16)   $(3.34)     $ 102.35
July        $ 167.22     $(21.37)    $(40.16)   $(3.34)     $ 102.35
August      $ 160.46     $(19.84)    $(32.38)   $(13.36)    $ 94.88
September   $ 8.58       $(1.68)     $(3.68)    $ -         $ 3.22
October     $ 36.11      $(4.97)     $(7.63)    $ -         $ 23.51
November    $ 262.94     $(9.67)     $(3.79)    $ -         $ 249.48
December    $ 590.81     $(68.12)    $(96.70)   $ 14.62     $ 414.62
Summary     $ 1,582.37
Expenses    $ 736.27
Profit      $ 846.10
```",
EXCEL,1,1,gemini-2.5-flash,81.7,4.56,233,1046,100.0,"AutoSave Off
Etsy Statements 2024.xlsx Non-Public Last Modified March 21
File Home Insert Draw Page Layout Formulas Data Review View Automate Help ChemOffice21 Analytic Solver
Paste Callim Wrap Text
Copy
BIU A
Conditional Format as
Formatting Table
Format Painter
Clipboard
Font Alignment
F23
A B C D E F G H I J K L M N O P Q R S T U V W
1 Month Sales Fees Shipping Marketing Net Profit
2 January $129.05 $(16.73) $ (31.99) $ 80.33
3 February $111.20 $(13.03) $ (19.54) $ 78.63
4 March $98.85 $(12.46) $ (11.76) $(19.30) $ 55.33
5 April $165.76 $(19.90) $ (41.52) $(41.11) $ 63.23
6 May $238.47 $(28.32) $ (36.37) $(37.42) $ 136.31
7 June $186.47 $(22.62) $ (62.19) $(20.89) $ 80.72
8 July $167.27 $(21.37) $ (40.16) $ (3.34) $ 102.35
9 August $160.46 $(19.84) $ (32.38) $(13.36) $ 94.88
10 September $ 88.58 $(10.43) $ (16.20) $(3.28) $ 58.67
11 October $376.38 $(42.49) $ (77.99) $(6.68) $ 249.22
12 November $262.94 $(31.40) $ (59.67) $(3.79) $ 168.08
13 December $590.81 $(68.12) $ (96.70) $(11.37) $ 414.62
14 Summary $1,582.37
15 Expenses $ 736.27
16 Profit $ 846.10
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
Summary Business Expenses January February March April May June July August September October November December
Read Accessibility: Good to go 160%",
EXCEL,1,1,claude-3.5-sonnet,81.7,11.81,132,585,0.0,"Month   Sales    Fees    Shipping   Marketing   Net Profit

January   $ 129.05  $(16.73)  $   (31.99)              $    80.33
February  $ 111.20  $(13.03)  $   (19.54)              $    78.63
March     $  98.85  $(12.46)  $   (11.76)  $   (19.30) $    55.33
April     $ 165.76  $(19.90)  $   (41.52)  $   (41.11) $    63.23
May       $ 238.47  $(28.32)  $   (36.37)  $   (37.42) $   136.31
June      $ 186.42  $(22.62)  $   (62.19)  $   (20.89) $    80.72
July      $ 167.22  $(21.37)  $   (40.16)  $    (3.14) $   102.55
August    $ 160.46  $(19.94)  $   (32.38)  $   (13.36) $    94.85
September $  88.58  $(10.43)  $   (16.20)  $    (3.28) $    58.67
October   $ 178.58  $(42.49)  $   (77.83)  $    (8.68) $   239.22
November  $ 262.94  $(31.40)  $   (59.67)  $    (3.79) $   168.08
December  $ 290.81  $(68.12)  $   (56.70)  $   (11.37) $   413.62

Summary                                               $ 1,582.77
Expenses                                             $   736.27
Profit                                               $   846.10",
EXCEL,1,1,gpt-4o-mini,81.7,7.4,135,485,0.0,"```
Month         Sales       Fees       Shipping      Marketing      Net Profit
January      $ 129.05   $ (16.73)   $              $               $  78.30
February     $  1.21    $ (13.95)   $ (25.75)      $               $  78.63
March        $  98.85   $            $ (1.54)       $               $  78.31
April        $  75.38   $            $ (6.32)       $               $  63.76
May          $ 238.41   $ (58.84)   $ (6.88)       $               $ 172.69
June         $ 167.27   $ (21.37)   $ (40.16)      $               $  702.35
July         $ 160.46   $ (5.18)    $ (23.32)      $ (13.36)      $  114.69
August       $  88.58   $ (4.75)    $ (9.63)       $ 54.67         $  58.67
September    $  74.20   $ (5.13)    $              $  4.77        $  62.01
October      $  25.63   $           $ (2.73)       $  2.19         $  34.00
November     $ 262.94   $            $ (15.37)      $              $  167.00
December     $ 590.81   $ (56.82)   $              $               $  413.62
Summary      $ 1,582.37
Expenses     $ 736.27
Profit       $ 846.10
```",
EXCEL,2,PNG,gemini-2.5-flash,203.45,5.55,482,2309,100.0,"AutoSave
Off
Etsy_Statements_2024.xlsx Non-Public Last Modified: March 21
File
Home
Insert
Draw
Page Layout Formulas
Data Review
View
Automate
Help
ChemOffice21
Analytic Solver
Cut
Calibri
11
A A
ab Wrap Text
Copy
Paste
BIU
Merge & Center
Format Painter
Clipboard
Font
Alignment
Number
E37
x fx
Search
Conditional Format as
Formatting Table
Normal
Bad
Good
Neutral
Calculation
Check cell
Explanatory... Followed Hy... Hyperlink Input
Styles
Cells
Σ AutoSum
Fill
Clear
Sort & Find &
Filter Select
Editing
Sensitivity
Insert Delete Format
Add-ins
Copilot
Show
Risk
ToolPak
Solver
Sensitivity Add-ins
Commands Group Risk Solver
Comments Share
A
B
C
D
E
F
G
H
I
J
K
L
M
N
O
P
Q
R
S
T
U
V
W
X
Y
Z
AA
AB
AC
1 Date
Description
Amount Category
Business Expense
2 Jan 31-Feb 02
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
3 Feb 02-Feb 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
4 Mar 02-Mar 04 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
5 Apr 02-Apr 03 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
6 May 02-May 03 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
7 Jun 02-Jun 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
8 Jul 02-Jul 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
9 Aug 02-Aug 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
10 Sep 02-Sep 03 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
11 Oct 02-Oct 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
12 Nov 02-Nov 04 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
13 Dec 02-Dec 03 OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
14 Jan 08-Jan 10 Etsy.com*US
$
(1.00) Marketing Yes
15 Mar 08-Mar 11 Etsy.com*US
$
(25.58) Marketing Yes
16 Jun 01-Jun 03 Etsy.com*US
$
(1.00) Marketing Yes
17 Nov 01-Nov 04 Etsy.com*US
$
(4.37) Marketing Yes
18 Jan 12-Jan 15 CatPrint
$
(50.45) Printing Ser Yes
19 Mar 14-Mar 14 CatPrint
$
(93.20) Printing Ser Yes
20 May 08-May 08 CatPrint
$
(50.45) Printing Ser Yes
21 Oct 14-Oct 15 CatPrint
$
(93.20) Printing Ser Yes
22 Apr 15-Apr 16 Sticker Mule
$
(1.07) Marketing Yes
23 Apr 25-Apr 26 Sticker Mule
$
(20.26) Marketing Yes
24 Jul 18-Jul 19
Sticker Mule
$
(9.60) Marketing Yes
25 Oct 25-Oct 28 Sticker Mule
$
(20.26) Marketing Yes
26 Oct 08-Oct 10 FedEx Office
$
(5.59) Shipping Yes
27 Mar 29-Apr 01 Gasland East Rutherford NJ
$
(30.09) Transportat Yes
28 Apr 12-Apr 15 Gasland East Rutherford NJ
$
(29.27) Transportat Yes
29 Sep 27-Sep 30 Cloudflare
$
(10.44) Software Su Yes
30 Oct 31-Nov 01 Cloudflare
$
(10.44) Software Su Yes
31 Sep 29-Sep 30 Shopify*279416413
$
(1.00) E-Commerce Yes
32 Oct 29-Oct 30 Shopify*290147912
$
(39.00) E-Commerce Yes
33
34 Summary
$ (736.27)
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
Summary
Business Expenses January February March April May June July August September October November December
+
Ready Accessibility: Good to go
115%",
EXCEL,2,PNG,claude-3.5-sonnet,203.45,17.78,296,1574,0.0,"Date Description Amount Category Business Expense?

Jan 31-Feb 02 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Feb 02-Feb 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Mar 02-Mar 04 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Apr 02-Apr 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
May 02-May 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Jun 02-Jun 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Jul 02-Jul 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Aug 02-Aug 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Sep 02-Sep 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Oct 02-Oct 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Nov 02-Nov 04 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes
Dec 02-Dec 03 OpenAI*ChatGPTSubcr $ (20.00) Software Sv Yes

Jan 08-Jan 10 Etsy.com*US $ (1.00) Marketing Yes
Mar 08-Mar 11 Etsy.com*US $ (25.58) Marketing Yes
Jun 01-Jun 03 Etsy.com*US $ (1.00) Marketing Yes
Nov 01-Nov 04 Etsy.com*US $ (4.37) Marketing Yes

Jan 12-Jan 15 CatPrint $ (50.45) Printing Ser Yes
Mar 14-Mar 14 CatPrint $ (93.20) Printing Ser Yes
May 08-May 08 CatPrint $ (50.45) Printing Ser Yes
Oct 14-Oct 15 CatPrint $ (93.20) Printing Ser Yes

Apr 15-Apr 16 Sticker Mule $ (1.07) Marketing Yes
Apr 25-Apr 26 Sticker Mule $ (20.26) Marketing Yes
Jul 19-Jul 19 Sticker Mule $ (0.65) Marketing Yes
Oct 25-Oct 28 Sticker Mule $ (20.26) Marketing Yes

Mar 29-Apr 01 Gasland East Rutherford NJ $ (30.09) Transport Yes
Mar 12-Apr 15 Gasland East Rutherford NJ $ (29.72) Transport Yes

Sep 27-Sep 30 Cloudflare $ (10.44) Software Sv Yes
Oct 31-Nov 01 Cloudflare $ (10.44) Software Sv Yes

Sep 29-Sep 30 Shopify*377416413 $ (1.00) E-Commerce Yes
Oct 29-Oct 30 Shopify*390147912 $ (39.00) E-Commerce Yes

Summary $ (736.27)

[Menu items at bottom:]
Summary Business Expenses January February March April May June July August September October November December",
EXCEL,2,PNG,gpt-4o-mini,203.45,16.37,392,1500,0.0,"```
|    |      A       |           B          |      C      |   D    |          E          |          F          |
|----|--------------|---------------------|-------------|--------|---------------------|---------------------|
| 1  | Date         | Description         | Amount      | Category | Business Expense    |
| 2  | Jan 31-Feb 03| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 3  | Feb 02-06    | OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 4  | Mar 02-Mar 04| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 5  | Apr 05-Apr 30| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 6  | May 01-May 02| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 7  | Jun 01-Jun 03| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 8  | Jul 01-Jul 03| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 9  | Aug 01-Aug 30| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 10 | Sep 01-Sep 30| Etsy.com*""US       | ($1.58)     | Marketing | Yes                 |
| 11 | Oct 02-Oct 03| OpenAI ChatGPT Subscr| ($20.00)    | Software | Yes                 |
| 12 | Dec 02-Dec 03| Etsy.com*""US       | ($1.58)     | Marketing | Yes                 |
| 13 | Jan 16       | Etsy.com*""US       | ($0.01)     | Marketing | Yes                 |
| 14 | Jan 10-Nov 01| Etsy.com*""US       | ($4.37)     | Marketing | Yes                 |
| 15 | Nov 01-Nov 10| Etsy.com*""US       | ($3.95)     | Marketing | Yes                 |
| 16 | Mar 14-Mar 14| CatPrint           | ($9.00)     | Printing Ser | Yes               |
| 17 | Apr 11-Apr 15| CatPrint           | ($9.00)     | Printing Ser | Yes               |
| 18 | Apr 12-Apr 16| Sticker Mule       | ($16.98)    | Marketing | Yes                 |
| 19 | Apr 26-Oct 31| Sticker Mule       | ($16.98)    | Marketing | Yes                 |
| 20 | Jul 06-Jul 30| Sticker Mule       | ($10.00)    | Marketing | Yes                 |
| 21 | Sep 02-Oct 31| Sticker Mule       | ($10.00)    | Marketing | Yes                 |
| 22 | Apr 29-Apr 30| Gasland East Rutherford NJ| ($30.09)| Transportation| Yes            |
| 23 | Apr 31-Oct 31| Gasland East Rutherford NJ| ($30.09)| Software | Yes                 |
| 24 | Oct 31       | Cloudflare         | ($10.44)    | Software | Yes                 |
| 25 | Sep 29-Sep 30| Shopify*290149712| ($39.00)      | E-Commerce | Yes              |
| 34 |              | Summary             | ($736.27)   |         |                     |
```",
EXCEL,2,25,gemini-2.5-flash,256.83,6.47,489,2313,100.0,"AutoSave
Off
Etsy_Statements_2024.xlsx Non-Public Last Modified: March 21
File Home Insert Draw Page Layout Formulas Data Review View Automate Help ChemOffice21 Analytic Solver
Cut
Calibri
11
A A
Copy
Paste
B I U
A
Format Painter
Clipboard
Font
E37
ƒx
Search
ab Wrap Text
Merge & Center
General
∑ AutoSum
$ % .0 .00
Conditional Format as Check Cell
Formatting Table
Bad
Good
Neutral
Explanatory
Followed Hy... Hyperlink
Calculation
Input
Fill
Insert Delete Format
Clear
Sort & Find &
Filter Select
Sensitivity
Add-ins
Copilot
Show
Risk
ToolPak
Solver
Alignment
Number
Styles
Cells
Editing
Sensitivity Add-ins
Commands Group Risk Solver
X

Comments Share

A
B
C
D
E
F
G
H
J
K
L
M
N
O
P
Q
R
S
T
U
V
W
X
Y
Z
AA
AB
AC
1 Date
Description
Amount
Category
Business Expense
(20.00) Software Su Yes
2 Jan 31-Feb 02
OpenAI*ChatGPTSubscr
$
3 Feb 02-Feb 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
4 Mar 02-Mar 04
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
5 Apr 02-Apr 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
6 May 02-May 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
7 Jun 02-Jun 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
8 Jul 02-Jul 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
9 Aug 02-Aug 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
10 Sep 02-Sep 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
11 Oct 02-Oct 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
12 Nov 02-Nov 04
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
13 Dec 02-Dec 03
OpenAI*ChatGPTSubscr
$
(20.00) Software Su Yes
14 Jan 08-Jan 10
Etsy.com*US
$
(1.00) Marketing Yes
15 Mar 08-Mar 11
Etsy.com*US
$
(25.58) Marketing Yes
16 Jun 01-Jun 03
Etsy.com*US
$
(1.00) Marketing Yes
17 Nov 01-Nov 04
Etsy.com*US
$
(4.37) Marketing Yes
18 Jan 12-Jan 15
CatPrint
$
(50.45) Printing Ser Yes
19 Mar 14-Mar 14
CatPrint
$
(93.20) Printing Ser Yes
20 May 08-May 08
CatPrint
$
(50.45) Printing Ser Yes
21 Oct 14-Oct 15
CatPrint
$
(93.20) Printing Ser Yes
22 Apr 15-Apr 16
Sticker Mule
$
(1.07) Marketing Yes
23 Apr 25-Apr 26
Sticker Mule
$
(20.26) Marketing Yes
24 Jul 18-Jul 19
Sticker Mule
$
(9.60) Marketing Yes
25 Oct 25-Oct 28
Sticker Mule
$
(20.26) Marketing Yes
26 Oct 08-Oct 10
FedEx Office
$
(5.59) Shipping
Yes
27 Mar 29-Apr 01
Gasland East Rutherford NJ
$
(30.09) Transportat Yes
28 Apr 12-Apr 15
Gasland East Rutherford NJ
$
(29.27) Transportat Yes
29 Sep 27-Sep 30
Cloudflare
$
(10.44) Software Su Yes
30 Oct 31-Nov 01
Cloudflare
$
(10.44) Software Su Yes
31 Sep 29-Sep 30
Shopify*279416413
$
(1.00) E-Commerc Yes
32 Oct 29-Oct 30
Shopify*290147912
$
(39.00) E-Commerc Yes
33
34 Summary
$
(736.27)
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
Summary
Business Expenses
January
February
March
April
May
Ready Accessibility: Good to go
June
July
August
September
October
November
December
+
+
115%",
